"RT_ID","Plant_ID","Focal","Neighbour","Assoc","Treatment","Repetition","Sampling_ID","Leaf_nb_main_stem","Tiller_nb","Shoot_DW","Root_DW","Total_DW","Root_Shoot_Ratio","Comments"
324,"B","MIKI-1_DP161","ASTERIX","Mixt","WS",2,4,5,1,176.9,190.4,367.3,1.07631430186546,""
324,"C","ASTERIX","MIKI-1_DP161","Mixt","WS",2,4,4,2,269.4,206.7,476.1,0.767260579064588,""
324,"D","MIKI-1_DP161","ASTERIX","Mixt","WS",2,4,4,2,228.5,143.1,371.6,0.626258205689278,""
324,"E","ASTERIX","MIKI-1_DP161","Mixt","WS",2,4,4,2,202.1,157.1,359.2,0.777337951509154,""
324,"F","MIKI-1_DP161","ASTERIX","Mixt","WS",2,4,5,2,328.2,240,568.2,0.731261425959781,""
325,"A","ASTERIX","EL4X_35","Mixt","WS",2,4,4,2,244.6,193.9,438.5,0.792722812755519,""
325,"B","EL4X_35","ASTERIX","Mixt","WS",2,4,4,1,140.9,149.3,290.2,1.05961674946771,""
325,"C","ASTERIX","EL4X_35","Mixt","WS",2,4,4,2,225.2,203.3,428.5,0.902753108348135,""
325,"D","EL4X_35","ASTERIX","Mixt","WS",2,4,4,2,254,216.2,470.2,0.851181102362205,""
325,"E","ASTERIX","EL4X_35","Mixt","WS",2,4,5,2,272.4,232.7,505.1,0.854258443465492,""
325,"F","EL4X_35","ASTERIX","Mixt","WS",2,4,4,2,285.2,179.8,465,0.630434782608696,""
326,"A","FURIO_CAMILLO","PLUSSUR","Mixt","WS",2,4,6,2,199.4,171.7,371.1,0.861083249749248,""
326,"B","PLUSSUR","FURIO_CAMILLO","Mixt","WS",2,4,5,2,236.6,181.2,417.8,0.765849535080304,""
326,"C","FURIO_CAMILLO","PLUSSUR","Mixt","WS",2,4,4,1,190.5,149.2,339.7,0.783202099737533,""
326,"D","PLUSSUR","FURIO_CAMILLO","Mixt","WS",2,4,4,2,181.3,227.3,408.6,1.25372311086597,""
326,"E","FURIO_CAMILLO","PLUSSUR","Mixt","WS",2,4,4,2,316.2,293,609.2,0.92662871600253,""
326,"F","PLUSSUR","FURIO_CAMILLO","Mixt","WS",2,4,5,4,292.6,219.6,512.2,0.750512645249487,""
327,"A","AVENTUR","EL4X_194","Mixt","WS",2,4,4,2,280.9,297.8,578.7,1.06016375934496,""
327,"B","EL4X_194","AVENTUR","Mixt","WS",2,4,4,0,198.2,266.2,464.4,1.343087790111,""
327,"C","AVENTUR","EL4X_194","Mixt","WS",2,4,NA,NA,NA,NA,NA,NA,"Plante morte"
327,"D","EL4X_194","AVENTUR","Mixt","WS",2,4,4,0,132.3,107.9,240.2,0.81557067271353,""
327,"E","AVENTUR","EL4X_194","Mixt","WS",2,4,4,2,197.6,177,374.6,0.895748987854251,""
327,"F","EL4X_194","AVENTUR","Mixt","WS",2,4,4,0,262.2,200.5,462.7,0.764683447749809,""
328,"A","BOLIDO-DP034","EL4X_194","Mixt","WS",2,4,5,2,77.9,43.5,121.4,0.558408215661104,""
328,"B","EL4X_194","BOLIDO-DP034","Mixt","WS",2,4,4,1,46.8,47.7,94.5,1.01923076923077,""
328,"C","BOLIDO-DP034","EL4X_194","Mixt","WS",2,4,5,2,75.8,57.9,133.7,0.763852242744063,""
328,"D","EL4X_194","BOLIDO-DP034","Mixt","WS",2,4,5,0,133.7,131.1,264.8,0.980553477935677,""
328,"E","BOLIDO-DP034","EL4X_194","Mixt","WS",2,4,7,3,187.6,138.5,326.1,0.738272921108742,""
328,"F","EL4X_194","BOLIDO-DP034","Mixt","WS",2,4,4,0,160.8,139.9,300.7,0.870024875621891,""
329,"A","FURIO_CAMILLO","EL4X_428","Mixt","WS",3,4,4,1,166.6,168.1,334.7,1.00900360144058,""
329,"B","EL4X_428","FURIO_CAMILLO","Mixt","WS",3,4,4,0,73.6,61.6,135.2,0.83695652173913,""
329,"C","FURIO_CAMILLO","EL4X_428","Mixt","WS",3,4,4,1,123.4,191.8,315.2,1.55429497568882,""
329,"D","EL4X_428","FURIO_CAMILLO","Mixt","WS",3,4,4,1,132.4,159.1,291.5,1.20166163141994,""
329,"E","FURIO_CAMILLO","EL4X_428","Mixt","WS",3,4,4,1,178.4,150.6,329,0.844170403587444,""
329,"F","EL4X_428","FURIO_CAMILLO","Mixt","WS",3,4,6,1,144.8,107.7,252.5,0.74378453038674,""
330,"A","LLOYD","ANVERGUR","Mixt","WS",3,4,5,3,308.1,339.8,647.9,1.10288867250893,""
330,"B","ANVERGUR","LLOYD","Mixt","WS",3,4,4,1,161.2,143.7,304.9,0.891439205955335,""
330,"C","LLOYD","ANVERGUR","Mixt","WS",3,4,5,2,203.5,208.5,412,1.02457002457002,""
330,"D","ANVERGUR","LLOYD","Mixt","WS",3,4,4,1,112.1,62.9,175,0.561106155218555,""
330,"E","LLOYD","ANVERGUR","Mixt","WS",3,4,5,2,285.9,184.6,470.5,0.64568030779993,""
330,"F","ANVERGUR","LLOYD","Mixt","WS",3,4,3,1,124.1,53.3,177.4,0.429492344883159,""
331,"A","BOLIDO-DP034","BOLIDO-DP034","Monoc","WS",3,4,4,2,186,145.8,331.8,0.783870967741936,""
331,"B","BOLIDO-DP034","BOLIDO-DP034","Monoc","WS",3,4,6,1,236.2,191.7,427.9,0.81160033869602,""
331,"C","BOLIDO-DP034","BOLIDO-DP034","Monoc","WS",3,4,4,1,150.9,105.3,256.2,0.697813121272366,""
331,"D","BOLIDO-DP034","BOLIDO-DP034","Monoc","WS",3,4,2,0,9.9,3.7,13.6,0.373737373737374,"Plante morte"
331,"E","BOLIDO-DP034","BOLIDO-DP034","Monoc","WS",3,4,6,1,220.1,142.5,362.6,0.647432985006815,""
331,"F","BOLIDO-DP034","BOLIDO-DP034","Monoc","WS",3,4,5,1,179.8,117.6,297.4,0.654060066740823,""
332,"A","L2574","QUALIDOU","Mixt","WS",3,4,4,1,303.6,188.5,492.1,0.620882740447958,""
332,"B","QUALIDOU","L2574","Mixt","WS",3,4,5,0,167.6,124.2,291.8,0.741050119331742,""
332,"C","L2574","QUALIDOU","Mixt","WS",3,4,5,2,206.3,127.1,333.4,0.616093068347067,""
332,"D","QUALIDOU","L2574","Mixt","WS",3,4,5,1,253.1,269.8,522.9,1.06598182536547,""
332,"E","L2574","QUALIDOU","Mixt","WS",3,4,5,1,156.4,134.8,291.2,0.861892583120205,""
332,"F","QUALIDOU","L2574","Mixt","WS",3,4,4,2,264,167.3,431.3,0.633712121212121,""
333,"A","SVEVO","EL4X_428","Mixt","WS",3,4,3,2,199.1,149.2,348.3,0.749372174786539,""
333,"B","EL4X_428","SVEVO","Mixt","WS",3,4,4,0,108.8,96.5,205.3,0.886948529411765,""
333,"C","SVEVO","EL4X_428","Mixt","WS",3,4,5,2,272.9,167.6,440.5,0.614144375229022,""
333,"D","EL4X_428","SVEVO","Mixt","WS",3,4,4,2,228.3,168.6,396.9,0.73850197109067,""
333,"E","SVEVO","EL4X_428","Mixt","WS",3,4,4,2,299.8,228,527.8,0.76050700466978,""
333,"F","EL4X_428","SVEVO","Mixt","WS",3,4,5,2,213.5,155.8,369.3,0.729742388758782,""
334,"A","COLOSSEO_DP087","KOFA","Mixt","WS",3,4,4,2,239.6,208,447.6,0.868113522537563,""
334,"B","KOFA","COLOSSEO_DP087","Mixt","WS",3,4,5,1,223,180.8,403.8,0.810762331838565,""
334,"C","COLOSSEO_DP087","KOFA","Mixt","WS",3,4,4,2,241.3,216.1,457.4,0.895565685868214,""
334,"D","KOFA","COLOSSEO_DP087","Mixt","WS",3,4,4,1,157.9,138.7,296.6,0.878404053198227,""
334,"E","COLOSSEO_DP087","KOFA","Mixt","WS",3,4,5,2,153.2,137.1,290.3,0.89490861618799,""
334,"F","KOFA","COLOSSEO_DP087","Mixt","WS",3,4,3,2,226.7,198.4,425.1,0.875165416850463,""
335,"A","COLOSSEO_DP087","AZEGHAR-2_DP128","Mixt","WS",3,4,4,1,137,158.1,295.1,1.15401459854015,""
335,"B","AZEGHAR-2_DP128","COLOSSEO_DP087","Mixt","WS",3,4,6,0,120.9,101.1,222,0.836228287841191,""
335,"C","COLOSSEO_DP087","AZEGHAR-2_DP128","Mixt","WS",3,4,4,2,196.7,142.1,338.8,0.722419928825623,""
335,"D","AZEGHAR-2_DP128","COLOSSEO_DP087","Mixt","WS",3,4,5,0,176,144.7,320.7,0.822159090909091,""
335,"E","COLOSSEO_DP087","AZEGHAR-2_DP128","Mixt","WS",3,4,2,0,30.8,21.6,52.4,0.701298701298701,""
335,"F","AZEGHAR-2_DP128","COLOSSEO_DP087","Mixt","WS",3,4,5,0,180.6,130.6,311.2,0.723145071982281,""
336,"A","AZEGHAR-2_DP128","NEMESIS","Mixt","WS",3,4,5,1,278.3,205.1,483.4,0.73697448796263,""
336,"B","NEMESIS","AZEGHAR-2_DP128","Mixt","WS",3,4,4,1,159.6,172.4,332,1.08020050125313,""
336,"C","AZEGHAR-2_DP128","NEMESIS","Mixt","WS",3,4,5,0,170.6,116.6,287.2,0.683470105509965,""
336,"D","NEMESIS","AZEGHAR-2_DP128","Mixt","WS",3,4,4,1,188.2,162.7,350.9,0.864505844845909,""
336,"E","AZEGHAR-2_DP128","NEMESIS","Mixt","WS",3,4,4,1,249.9,198.2,448.1,0.793117246898759,""
336,"F","NEMESIS","AZEGHAR-2_DP128","Mixt","WS",3,4,3,1,142.8,105.6,248.4,0.739495798319328,""
339,"A","GIUSTO","GIUSTO","Monoc","WS",1,4,4,1,202.8,226.3,429.1,1.11587771203156,""
339,"B","GIUSTO","GIUSTO","Monoc","WS",1,4,4,2,243.3,207.1,450.4,0.85121249486231,""
339,"C","GIUSTO","GIUSTO","Monoc","WS",1,4,4,1,205.8,166.7,372.5,0.810009718172983,""
339,"D","GIUSTO","GIUSTO","Monoc","WS",1,4,4,2,236.2,189.9,426.1,0.803979678238781,""
339,"E","GIUSTO","GIUSTO","Monoc","WS",1,4,7,2,282.4,226.5,508.9,0.802053824362606,""
339,"F","GIUSTO","GIUSTO","Monoc","WS",1,4,4,1,239.1,182.1,421.2,0.761606022584693,""
340,"A","KOFA","KOFA","Monoc","WS",1,4,4,0,81.5,57.5,139,0.705521472392638,""
340,"B","KOFA","KOFA","Monoc","WS",1,4,4,1,180.9,168.2,349.1,0.9297954671089,""
340,"C","KOFA","KOFA","Monoc","WS",1,4,4,0,125.4,81.8,207.2,0.652312599681021,""
340,"D","KOFA","KOFA","Monoc","WS",1,4,4,0,167.6,138.7,306.3,0.827565632458234,""
340,"E","KOFA","KOFA","Monoc","WS",1,4,4,1,215.5,214.7,430.2,0.996287703016241,""
340,"F","KOFA","KOFA","Monoc","WS",1,4,5,2,307.9,164.4,472.3,0.533939590776226,""
341,"A","EL4X_194","EL4X_194","Monoc","WS",1,4,4,0,166.8,96.2,263,0.57673860911271,""
341,"B","EL4X_194","EL4X_194","Monoc","WS",1,4,3,0,85.4,82.2,167.6,0.962529274004684,""
341,"C","EL4X_194","EL4X_194","Monoc","WS",1,4,3,0,93.3,70.7,164,0.757770632368703,""
341,"D","EL4X_194","EL4X_194","Monoc","WS",1,4,4,0,168.6,200.3,368.9,1.18801897983393,""
341,"E","EL4X_194","EL4X_194","Monoc","WS",1,4,4,0,242.2,120.9,363.1,0.499174236168456,""
341,"F","EL4X_194","EL4X_194","Monoc","WS",1,4,4,1,257.1,216.1,473.2,0.840528977051731,""
342,"A","GIUSTO","BOLIDO-DP034","Mixt","WS",1,4,4,1,183.4,156,339.4,0.850599781897492,""
342,"B","BOLIDO-DP034","GIUSTO","Mixt","WS",1,4,4,0,106.8,80.3,187.1,0.75187265917603,""
342,"C","GIUSTO","BOLIDO-DP034","Mixt","WS",1,4,4,0,104,112.9,216.9,1.08557692307692,""
342,"D","BOLIDO-DP034","GIUSTO","Mixt","WS",1,4,5,0,160.1,127.8,287.9,0.798251093066833,""
342,"E","GIUSTO","BOLIDO-DP034","Mixt","WS",1,4,5,1,249.9,192.5,442.4,0.7703081232493,""
342,"F","BOLIDO-DP034","GIUSTO","Mixt","WS",1,4,5,1,196.2,157.5,353.7,0.802752293577982,""
343,"A","SVEVO","EL4X_428","Mixt","WS",1,4,5,3,225.8,185,410.8,0.819309123117803,""
343,"B","EL4X_428","SVEVO","Mixt","WS",1,4,4,1,203.6,169.7,373.3,0.833497053045187,""
343,"C","SVEVO","EL4X_428","Mixt","WS",1,4,5,2,192.8,204.2,397,1.05912863070539,""
343,"D","EL4X_428","SVEVO","Mixt","WS",1,4,4,2,277.7,214.2,491.9,0.77133597407274,""
343,"E","SVEVO","EL4X_428","Mixt","WS",1,4,4,2,199.1,130.9,330,0.657458563535912,""
343,"F","EL4X_428","SVEVO","Mixt","WS",1,4,4,2,295.7,190.1,485.8,0.64288129861346,""
344,"A","PLUSSUR","PLUSSUR","Monoc","WS",1,4,4,1,118.1,137.7,255.8,1.16596104995766,""
344,"B","PLUSSUR","PLUSSUR","Monoc","WS",1,4,4,2,130.8,160,290.8,1.22324159021407,""
344,"C","PLUSSUR","PLUSSUR","Monoc","WS",1,4,4,1,123.9,132,255.9,1.06537530266344,""
344,"D","PLUSSUR","PLUSSUR","Monoc","WS",1,4,4,2,180.7,166,346.7,0.918649695628113,""
344,"E","PLUSSUR","PLUSSUR","Monoc","WS",1,4,4,3,246.7,230.9,477.6,0.935954600729631,""
344,"F","PLUSSUR","PLUSSUR","Monoc","WS",1,4,5,2,200.8,195.8,396.6,0.975099601593626,""
345,"A","COLOSSEO_DP087","AZEGHAR-2_DP128","Mixt","WS",1,4,4,1,228.4,296.7,525.1,1.29903677758319,""
345,"B","AZEGHAR-2_DP128","COLOSSEO_DP087","Mixt","WS",1,4,5,1,324.5,261.9,586.4,0.807087827426811,""
345,"C","COLOSSEO_DP087","AZEGHAR-2_DP128","Mixt","WS",1,4,4,1,124.3,121.9,246.2,0.980691874497184,""
345,"D","AZEGHAR-2_DP128","COLOSSEO_DP087","Mixt","WS",1,4,5,1,255.1,159.1,414.2,0.623676989415915,""
345,"E","COLOSSEO_DP087","AZEGHAR-2_DP128","Mixt","WS",1,4,3,2,155.1,100.9,256,0.650548033526757,""
345,"F","AZEGHAR-2_DP128","COLOSSEO_DP087","Mixt","WS",1,4,4,0,123.4,73.4,196.8,0.594813614262561,""
348,"A","MURANO","MURANO","Monoc","WS",2,4,4,2,222.4,186.2,408.6,0.837230215827338,""
348,"B","MURANO","MURANO","Monoc","WS",2,4,3,1,140.3,132.7,273,0.945830363506771,""
348,"C","MURANO","MURANO","Monoc","WS",2,4,4,1,196.3,209.3,405.6,1.06622516556291,""
348,"D","MURANO","MURANO","Monoc","WS",2,4,4,1,135,103.2,238.2,0.764444444444444,""
348,"E","MURANO","MURANO","Monoc","WS",2,4,4,2,233,195.6,428.6,0.839484978540772,""
348,"F","MURANO","MURANO","Monoc","WS",2,4,4,1,225.6,178.9,404.5,0.792996453900709,""
349,"A","LAHAN","BOLIDO-DP034","Mixt","WS",2,4,4,2,234.3,208.8,443.1,0.891165172855314,""
349,"B","BOLIDO-DP034","LAHAN","Mixt","WS",2,4,6,0,156.9,129.6,286.5,0.826003824091778,""
349,"C","LAHAN","BOLIDO-DP034","Mixt","WS",2,4,NA,NA,NA,NA,NA,NA,""
349,"D","BOLIDO-DP034","LAHAN","Mixt","WS",2,4,5,1,221.9,153.6,375.5,0.692203695358269,""
349,"E","LAHAN","BOLIDO-DP034","Mixt","WS",2,4,5,2,376.4,246.1,622.5,0.653825717321998,""
349,"F","BOLIDO-DP034","LAHAN","Mixt","WS",2,4,6,2,242.4,139.8,382.2,0.576732673267327,""
350,"A","Selcuklu-97","Selcuklu-97","Monoc","WS",2,4,6,2,277.7,213.1,490.8,0.767374864962189,""
350,"B","Selcuklu-97","Selcuklu-97","Monoc","WS",2,4,6,3,247.1,157.9,405,0.639012545528126,""
350,"C","Selcuklu-97","Selcuklu-97","Monoc","WS",2,4,7,3,370.2,322.6,692.8,0.871420853592653,""
350,"D","Selcuklu-97","Selcuklu-97","Monoc","WS",2,4,7,3,332.4,211.2,543.6,0.635379061371841,""
350,"E","Selcuklu-97","Selcuklu-97","Monoc","WS",2,4,7,3,347.6,310.5,658.1,0.893268124280783,""
350,"F","Selcuklu-97","Selcuklu-97","Monoc","WS",2,4,7,2,303.2,193.9,497.1,0.639511873350923,""
351,"A","LGBORIS","EL4X_35","Mixt","WS",2,4,4,2,233.9,313.4,547.3,1.33988884138521,""
351,"B","EL4X_35","LGBORIS","Mixt","WS",2,4,4,1,205.4,221.2,426.6,1.07692307692308,""
351,"C","LGBORIS","EL4X_35","Mixt","WS",2,4,4,0,107.8,84.5,192.3,0.783858998144712,""
351,"D","EL4X_35","LGBORIS","Mixt","WS",2,4,4,2,257.3,261.4,518.7,1.01593470656821,""
351,"E","LGBORIS","EL4X_35","Mixt","WS",2,4,4,1,176.3,135.9,312.2,0.770845150311968,""
351,"F","EL4X_35","LGBORIS","Mixt","WS",2,4,4,1,236.6,119.2,355.8,0.503803888419273,""
352,"A","LLOYD","EL4X_464","Mixt","WS",2,4,4,1,116.5,92.4,208.9,0.7931330472103,""
352,"B","EL4X_464","LLOYD","Mixt","WS",2,4,4,1,86.9,100.1,187,1.15189873417722,""
352,"C","LLOYD","EL4X_464","Mixt","WS",2,4,4,2,205.7,186.9,392.6,0.908604764219738,""
352,"D","EL4X_464","LLOYD","Mixt","WS",2,4,4,2,275.1,200,475.1,0.727008360596147,""
352,"E","LLOYD","EL4X_464","Mixt","WS",2,4,4,2,229.8,168.1,397.9,0.731505657093124,""
352,"F","EL4X_464","LLOYD","Mixt","WS",2,4,4,2,176.8,121.5,298.3,0.687217194570136,""
353,"A","COLOSSEO_DP087","COLOSSEO_DP087","Monoc","WS",2,4,4,0,78.4,81.2,159.6,1.03571428571429,""
353,"B","COLOSSEO_DP087","COLOSSEO_DP087","Monoc","WS",2,4,5,0,120.6,112.4,233,0.932006633499171,""
353,"C","COLOSSEO_DP087","COLOSSEO_DP087","Monoc","WS",2,4,5,2,186.8,161.9,348.7,0.866702355460385,""
353,"D","COLOSSEO_DP087","COLOSSEO_DP087","Monoc","WS",2,4,5,1,177.7,174.8,352.5,0.983680360157569,""
353,"E","COLOSSEO_DP087","COLOSSEO_DP087","Monoc","WS",2,4,4,1,155.1,141.4,296.5,0.911669890393295,""
353,"F","COLOSSEO_DP087","COLOSSEO_DP087","Monoc","WS",2,4,4,1,179.7,145.1,324.8,0.807456872565387,""
354,"A","QUALIDOU","QUALIDOU","Monoc","WS",2,4,6,2,203.2,221.7,424.9,1.09104330708661,""
354,"B","QUALIDOU","QUALIDOU","Monoc","WS",2,4,5,1,223.4,194.6,418,0.871083258728738,""
354,"C","QUALIDOU","QUALIDOU","Monoc","WS",2,4,4,0,177.2,149.6,326.8,0.844243792325057,""
354,"D","QUALIDOU","QUALIDOU","Monoc","WS",2,4,5,1,224.1,251.2,475.3,1.12092815707274,""
354,"E","QUALIDOU","QUALIDOU","Monoc","WS",2,4,5,2,238.3,194.1,432.4,0.814519513218632,""
354,"F","QUALIDOU","QUALIDOU","Monoc","WS",2,4,5,0,145.9,126.8,272.7,0.869088416723783,""
355,"A","ARDENTE","ARDENTE","Monoc","WS",3,4,5,0,56.5,41.7,98.2,0.738053097345133,""
355,"B","ARDENTE","ARDENTE","Monoc","WS",3,4,5,0,101,72,173,0.712871287128713,""
355,"C","ARDENTE","ARDENTE","Monoc","WS",3,4,4,1,180.7,160.9,341.6,0.890426120641948,""
355,"D","ARDENTE","ARDENTE","Monoc","WS",3,4,5,2,223.7,181.1,404.8,0.809566383549396,""
355,"E","ARDENTE","ARDENTE","Monoc","WS",3,4,6,2,250.5,196.2,446.7,0.783233532934132,""
355,"F","ARDENTE","ARDENTE","Monoc","WS",3,4,5,2,222.9,178.2,401.1,0.799461641991925,""
356,"A","RAMIREZ","LGBORIS","Mixt","WS",3,4,4,0,121.1,137.3,258.4,1.13377374071016,""
356,"B","LGBORIS","RAMIREZ","Mixt","WS",3,4,4,0,125.5,122.1,247.6,0.972908366533865,""
356,"C","RAMIREZ","LGBORIS","Mixt","WS",3,4,4,0,100.1,99.9,200,0.998001998001998,""
356,"D","LGBORIS","RAMIREZ","Mixt","WS",3,4,4,2,208.2,176.9,385.1,0.849663784822286,""
356,"E","RAMIREZ","LGBORIS","Mixt","WS",3,4,4,1,193.2,179.9,373.1,0.931159420289855,""
356,"F","LGBORIS","RAMIREZ","Mixt","WS",3,4,4,1,183.6,161.6,345.2,0.880174291938998,""
357,"A","AVENTUR","AVENTUR","Monoc","WS",3,4,4,1,82.7,70.8,153.5,0.856106408706167,""
357,"B","AVENTUR","AVENTUR","Monoc","WS",3,4,4,2,227.2,227.2,454.4,1,""
357,"C","AVENTUR","AVENTUR","Monoc","WS",3,4,4,1,138.6,134,272.6,0.966810966810967,""
357,"D","AVENTUR","AVENTUR","Monoc","WS",3,4,7,3,200.5,150.5,351,0.750623441396509,""
357,"E","AVENTUR","AVENTUR","Monoc","WS",3,4,4,2,196.5,156.6,353.1,0.796946564885496,""
357,"F","AVENTUR","AVENTUR","Monoc","WS",3,4,4,2,243.1,165.8,408.9,0.682023858494447,""
358,"A","ORJAUNE","ORJAUNE","Monoc","WS",3,4,5,2,261.3,237.7,499,0.909682357443552,""
358,"B","ORJAUNE","ORJAUNE","Monoc","WS",3,4,3,1,186.7,131.9,318.6,0.706480985538297,""
358,"C","ORJAUNE","ORJAUNE","Monoc","WS",3,4,5,2,264.3,224.6,488.9,0.849791903140371,""
358,"D","ORJAUNE","ORJAUNE","Monoc","WS",3,4,4,2,261.3,225.7,487,0.863758132414849,""
358,"E","ORJAUNE","ORJAUNE","Monoc","WS",3,4,4,1,179.4,143.4,322.8,0.79933110367893,""
358,"F","ORJAUNE","ORJAUNE","Monoc","WS",3,4,4,2,253.7,138.3,392,0.545132045723295,""
359,"A","NEMESIS","NEMESIS","Monoc","WS",3,4,4,1,237,212.9,449.9,0.89831223628692,""
359,"B","NEMESIS","NEMESIS","Monoc","WS",3,4,4,1,224.7,172.3,397,0.766800178015131,""
359,"C","NEMESIS","NEMESIS","Monoc","WS",3,4,4,1,206.6,182.9,389.5,0.885285575992256,""
359,"D","NEMESIS","NEMESIS","Monoc","WS",3,4,4,0,159.2,135.8,295,0.853015075376884,""
359,"E","NEMESIS","NEMESIS","Monoc","WS",3,4,4,1,279.8,202.1,481.9,0.722301644031451,""
359,"F","NEMESIS","NEMESIS","Monoc","WS",3,4,4,1,228.3,178.2,406.5,0.780551905387648,""
360,"A","AVENTUR","ORJAUNE","Mixt","WS",3,4,4,1,126.4,113.7,240.1,0.899525316455696,""
360,"B","ORJAUNE","AVENTUR","Mixt","WS",3,4,4,0,140.5,114.5,255,0.814946619217082,""
360,"C","AVENTUR","ORJAUNE","Mixt","WS",3,4,3,0,85.1,126.9,212,1.49118683901293,""
360,"D","ORJAUNE","AVENTUR","Mixt","WS",3,4,4,1,172.2,132.1,304.3,0.767131242740999,""
360,"E","AVENTUR","ORJAUNE","Mixt","WS",3,4,4,1,191.5,168.8,360.3,0.881462140992167,""
360,"F","ORJAUNE","AVENTUR","Mixt","WS",3,4,4,1,139.9,98,237.9,0.700500357398142,""
361,"A","RAMIREZ","RAMIREZ","Monoc","WS",3,4,3,0,60.3,78.7,139,1.30514096185738,""
361,"B","RAMIREZ","RAMIREZ","Monoc","WS",3,4,3,0,75.5,80.5,156,1.06622516556291,""
361,"C","RAMIREZ","RAMIREZ","Monoc","WS",3,4,4,0,63.7,59.8,123.5,0.938775510204082,""
361,"D","RAMIREZ","RAMIREZ","Monoc","WS",3,4,4,0,108.1,138.4,246.5,1.28029602220167,""
361,"E","RAMIREZ","RAMIREZ","Monoc","WS",3,4,3,0,78.1,57.9,136,0.741357234314981,""
361,"F","RAMIREZ","RAMIREZ","Monoc","WS",3,4,4,1,143.3,167.9,311.2,1.17166782972784,""
362,"A","EL4X_35","EL4X_35","Monoc","WS",3,4,4,2,268.2,253,521.2,0.943325876211782,""
362,"B","EL4X_35","EL4X_35","Monoc","WS",3,4,4,0,177.2,212.2,389.4,1.19751693002257,""
362,"C","EL4X_35","EL4X_35","Monoc","WS",3,4,4,1,192.5,178.9,371.4,0.929350649350649,""
362,"D","EL4X_35","EL4X_35","Monoc","WS",3,4,4,2,264.4,257.9,522.3,0.975416036308623,""
362,"E","EL4X_35","EL4X_35","Monoc","WS",3,4,4,1,219,178.7,397.7,0.815981735159817,""
362,"F","EL4X_35","EL4X_35","Monoc","WS",3,4,4,2,236.8,169.9,406.7,0.717483108108108,""
365,"A","FURIO_CAMILLO","EL4X_428","Mixt","WS",1,4,5,2,295.7,338.2,633.9,1.14372675008455,""
365,"B","EL4X_428","FURIO_CAMILLO","Mixt","WS",1,4,4,2,280.1,212.8,492.9,0.759728668332738,""
365,"C","FURIO_CAMILLO","EL4X_428","Mixt","WS",1,4,4,2,266.6,206.6,473.2,0.774943735933983,""
365,"D","EL4X_428","FURIO_CAMILLO","Mixt","WS",1,4,4,2,244.8,147.8,392.6,0.60375816993464,""
365,"E","FURIO_CAMILLO","EL4X_428","Mixt","WS",1,4,4,2,239,176.8,415.8,0.739748953974895,""
365,"F","EL4X_428","FURIO_CAMILLO","Mixt","WS",1,4,4,2,323.7,199.2,522.9,0.615384615384615,""
366,"A","AVENTUR","AVENTUR","Monoc","WS",1,4,4,2,222.3,236.6,458.9,1.06432748538012,""
366,"B","AVENTUR","AVENTUR","Monoc","WS",1,4,4,2,230.6,164,394.6,0.711188204683435,""
366,"C","AVENTUR","AVENTUR","Monoc","WS",1,4,4,1,146,166.4,312.4,1.13972602739726,""
366,"D","AVENTUR","AVENTUR","Monoc","WS",1,4,4,1,129.1,56.7,185.8,0.439194422927963,""
366,"E","AVENTUR","AVENTUR","Monoc","WS",1,4,4,1,156.8,114.6,271.4,0.730867346938776,""
366,"F","AVENTUR","AVENTUR","Monoc","WS",1,4,4,2,227,142.8,369.8,0.629074889867841,""
367,"A","MURANO","SVEVO","Mixt","WS",1,4,5,2,150.6,121.4,272,0.806108897742364,""
367,"B","SVEVO","MURANO","Mixt","WS",1,4,5,2,279.4,201.6,481,0.721546170365068,""
367,"C","MURANO","SVEVO","Mixt","WS",1,4,4,2,248.3,268.6,516.9,1.08175594039468,""
367,"D","SVEVO","MURANO","Mixt","WS",1,4,6,2,214.8,122.5,337.3,0.570297951582868,""
367,"E","MURANO","SVEVO","Mixt","WS",1,4,4,1,189.9,145.2,335.1,0.764612954186414,""
367,"F","SVEVO","MURANO","Mixt","WS",1,4,4,2,230.2,158.2,388.4,0.687228496959166,""
369,"A","LAHAN","EL4X_120","Mixt","WS",1,4,4,2,307,223.5,530.5,0.728013029315961,""
369,"B","EL4X_120","LAHAN","Mixt","WS",1,4,6,1,289.3,159.3,448.6,0.550639474593847,""
369,"C","LAHAN","EL4X_120","Mixt","WS",1,4,4,1,179.8,133.3,313.1,0.741379310344828,""
369,"D","EL4X_120","LAHAN","Mixt","WS",1,4,6,2,366.5,192.6,559.1,0.525511596180082,""
369,"E","LAHAN","EL4X_120","Mixt","WS",1,4,5,1,187.4,107.6,295,0.574172892209178,""
369,"F","EL4X_120","LAHAN","Mixt","WS",1,4,6,0,314.2,177.8,492,0.565881604073838,""
370,"A","ORJAUNE","ORJAUNE","Monoc","WS",1,4,5,2,274.2,241.5,515.7,0.88074398249453,""
370,"B","ORJAUNE","ORJAUNE","Monoc","WS",1,4,6,3,340.5,236.2,576.7,0.693685756240822,""
370,"C","ORJAUNE","ORJAUNE","Monoc","WS",1,4,5,3,274.9,185.8,460.7,0.675882138959622,""
370,"D","ORJAUNE","ORJAUNE","Monoc","WS",1,4,4,2,180,126.5,306.5,0.702777777777778,""
